timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2024-05-18 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.3,34.3,75,12.6,143,SE,11.2,1009.0,0.0,0,0,0.0,24.3,10.0,44,Partly cloudy,1003
2024-05-18 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.2,34.0,75,11.2,147,SSE,9.9,1008.0,0.0,0,0,0.0,24.2,10.0,28,Partly cloudy,1003
2024-05-18 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.0,33.8,75,11.2,152,SSE,10.0,1008.0,0.0,0,0,0.0,24.2,10.0,19,Clear,1000
2024-05-18 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.9,33.5,75,10.8,149,SSE,9.7,1007.0,0.0,0,0,0.0,24.1,10.0,18,Clear,1000
2024-05-18 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.8,33.3,75,10.8,147,SSE,9.7,1007.0,0.0,0,0,0.0,24.0,10.0,16,Clear,1000
2024-05-18 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.8,33.1,75,9.0,142,SE,8.2,1008.0,0.0,0,0,0.0,23.8,10.0,15,Clear,1000
2024-05-18 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.9,33.2,74,6.8,128,SE,6.0,1008.0,0.0,0,0,7.0,23.7,10.0,17,Sunny,1000
2024-05-18 07:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.3,33.8,72,6.5,113,ESE,5.3,1009.0,0.0,0,0,7.0,23.7,10.0,20,Sunny,1000
2024-05-18 08:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.8,34.4,69,6.8,125,SE,5.4,1009.0,0.0,45,0,7.0,23.6,10.0,19,Sunny,1000
2024-05-18 09:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.3,35.1,68,7.9,141,SE,6.0,1009.0,0.0,45,0,8.0,23.6,10.0,37,Partly cloudy,1003
2024-05-18 10:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.4,35.2,66,9.0,155,SSE,6.9,1009.0,0.02,45,0,7.0,23.5,10.0,88,Patchy rain possible,1063
2024-05-18 11:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.5,35.3,66,11.5,167,SSE,8.8,1008.0,0.02,45,0,7.0,23.5,10.0,74,Patchy rain possible,1063
2024-05-18 12:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.3,34.9,67,12.2,170,S,9.4,1008.0,0.0,45,0,8.0,23.4,10.0,24,Sunny,1000
2024-05-18 13:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.4,34.8,65,11.9,169,S,9.2,1007.0,0.0,0,0,8.0,23.1,10.0,20,Sunny,1000
2024-05-18 14:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.7,35.2,63,13.3,168,SSE,10.1,1006.0,0.0,0,0,8.0,23.0,10.0,12,Sunny,1000
2024-05-18 15:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.8,35.3,63,16.6,169,S,12.7,1005.0,0.15,100,0,7.0,22.9,10.0,74,Patchy rain possible,1063
2024-05-18 16:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.6,35.0,64,19.1,170,S,15.1,1005.0,0.18,100,0,7.0,23.0,10.0,70,Patchy rain possible,1063
2024-05-18 17:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.2,34.9,67,20.5,172,S,16.9,1005.0,0.07,45,0,7.0,23.4,10.0,79,Patchy rain possible,1063
2024-05-18 18:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.9,34.8,71,20.2,175,S,17.4,1006.0,0.02,45,0,6.0,23.9,10.0,83,Patchy rain possible,1063
2024-05-18 19:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.7,34.8,72,19.8,176,S,17.3,1006.0,0.0,0,0,0.0,24.2,10.0,28,Partly cloudy,1003
2024-05-18 20:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.7,35.1,74,19.1,175,S,16.6,1007.0,0.0,45,0,0.0,24.5,10.0,42,Partly cloudy,1003
2024-05-18 21:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.7,35.3,75,18.7,175,S,16.2,1007.0,0.0,0,0,0.0,24.7,10.0,37,Partly cloudy,1003
2024-05-18 22:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.7,35.4,75,17.3,172,S,15.1,1008.0,0.0,0,0,0.0,24.9,9.0,71,Thundery outbreaks possible,1087
2024-05-18 23:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.5,35.2,76,17.3,174,S,15.4,1008.0,0.17,100,0,0.0,24.9,5.0,74,Patchy light drizzle,1150
2024-05-19 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.4,34.7,76,15.8,175,S,14.0,1007.0,0.4,100,0,0.0,24.6,5.0,74,Patchy light drizzle,1150
2024-05-19 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.2,34.4,76,16.6,182,S,14.5,1007.0,0.14,100,0,0.0,24.6,10.0,73,Patchy rain possible,1063
2024-05-19 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.9,33.8,77,14.0,184,S,12.6,1006.0,0.4,100,0,0.0,24.5,10.0,61,Light rain shower,1240
2024-05-19 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.0,34.0,77,12.2,176,S,11.0,1006.0,0.09,100,0,0.0,24.5,10.0,60,Patchy rain possible,1063
2024-05-19 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.0,34.1,77,11.9,171,S,10.6,1006.0,0.07,45,0,0.0,24.6,10.0,52,Patchy rain possible,1063
2024-05-19 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.0,34.2,77,11.9,168,SSE,10.6,1006.0,0.11,100,0,0.0,24.7,10.0,77,Patchy rain possible,1063
2024-05-19 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.2,34.5,77,11.2,174,S,9.8,1007.0,0.11,100,0,6.0,24.8,10.0,76,Patchy rain possible,1063
2024-05-19 07:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.5,35.0,76,10.8,178,S,9.1,1007.0,0.55,100,0,6.0,24.8,10.0,54,Light rain shower,1240
2024-05-19 08:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.8,35.3,74,10.4,183,S,8.5,1008.0,0.35,100,0,6.0,24.6,10.0,56,Light rain shower,1240
2024-05-19 09:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.2,36.0,73,10.4,198,SSW,8.2,1008.0,0.11,100,0,7.0,24.7,10.0,79,Patchy rain possible,1063
2024-05-19 10:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.4,36.3,71,10.8,202,SSW,8.6,1008.0,0.09,45,0,7.0,24.7,10.0,74,Patchy rain possible,1063
2024-05-19 11:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.6,36.6,71,11.2,189,S,8.6,1007.0,0.2,100,0,7.0,24.7,9.0,83,Patchy rain possible,1063
2024-05-19 12:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.7,36.7,70,12.2,174,S,10.2,1006.0,0.09,45,0,7.0,24.6,10.0,85,Patchy rain possible,1063
2024-05-19 13:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.9,37.1,69,14.8,174,S,11.3,1006.0,0.01,45,0,7.0,24.7,10.0,79,Patchy rain possible,1063
2024-05-19 14:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.9,37.0,70,17.3,180,S,13.4,1005.0,0.01,45,0,7.0,24.7,10.0,89,Patchy rain possible,1063
2024-05-19 15:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.8,37.1,70,19.1,182,S,14.7,1004.0,0.06,45,0,7.0,24.8,10.0,85,Patchy rain possible,1063
2024-05-19 16:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.6,36.8,72,20.2,180,S,16.0,1004.0,0.0,0,0,8.0,24.9,10.0,33,Partly cloudy,1003
2024-05-19 17:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.3,36.5,74,21.6,183,S,17.8,1004.0,0.01,45,0,7.0,25.1,10.0,88,Patchy rain possible,1063
2024-05-19 18:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.0,36.3,76,22.7,183,S,19.3,1004.0,0.04,45,0,7.0,25.2,10.0,85,Patchy rain possible,1063
2024-05-19 19:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.8,36.0,77,23.8,186,S,20.7,1005.0,0.82,100,0,0.0,25.3,9.0,74,Patchy light rain,1180
2024-05-19 20:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.6,35.7,78,25.2,194,SSW,22.6,1005.0,1.57,100,0,0.0,25.3,10.0,53,Light rain shower,1240
2024-05-19 21:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.5,35.4,78,22.0,200,SSW,21.9,1006.0,2.13,100,0,0.0,25.2,9.0,78,Patchy rain possible,1063
2024-05-19 22:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.5,35.5,78,21.2,203,SSW,23.7,1006.0,1.7,100,0,0.0,25.3,10.0,82,Light rain shower,1240
