timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2024-06-19 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.2,33.7,73,23.4,247,WSW,20.2,1007.0,0.0,0,0,0.0,23.8,10.0,47,Partly cloudy,1003
2024-06-19 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.9,33.4,75,23.8,243,WSW,20.4,1007.0,0.0,0,0,0.0,23.9,10.0,38,Partly cloudy,1003
2024-06-19 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.7,33.3,76,24.1,242,WSW,20.5,1007.0,0.0,0,0,0.0,24.1,10.0,25,Partly cloudy,1003
2024-06-19 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.4,32.9,78,22.0,243,WSW,19.0,1006.0,0.01,45,0,0.0,24.2,10.0,50,Patchy rain possible,1063
2024-06-19 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.2,32.6,79,21.2,244,WSW,18.7,1006.0,1.13,100,0,0.0,24.2,9.0,75,Patchy light rain,1180
2024-06-19 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.9,32.2,81,21.2,246,WSW,19.2,1007.0,0.93,100,0,0.0,24.3,10.0,84,Light rain shower,1240
2024-06-19 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.8,32.2,82,20.2,253,WSW,22.0,1007.0,1.86,100,0,6.0,24.4,10.0,87,Light rain shower,1240
2024-06-19 07:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.0,32.5,80,19.4,253,WSW,23.2,1008.0,1.77,100,0,6.0,24.4,9.0,73,Patchy rain possible,1063
2024-06-19 08:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.6,33.2,77,20.2,251,WSW,18.2,1009.0,1.44,100,0,6.0,24.3,9.0,82,Patchy rain possible,1063
2024-06-19 09:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.6,34.4,72,21.2,242,WSW,20.4,1009.0,0.0,45,0,7.0,23.9,10.0,32,Partly cloudy,1003
2024-06-19 10:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,30.5,35.4,66,19.8,243,WSW,19.0,1008.0,0.0,0,0,8.0,23.5,10.0,33,Partly cloudy,1003
2024-06-19 11:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,31.2,36.5,64,18.0,237,WSW,16.6,1007.0,0.0,45,0,8.0,23.7,10.0,40,Partly cloudy,1003
2024-06-19 12:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,31.5,37.4,65,19.4,224,SW,18.7,1006.0,0.06,45,0,7.0,24.1,10.0,71,Patchy rain possible,1063
2024-06-19 13:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,31.3,37.5,67,17.6,227,SW,15.9,1005.0,0.19,100,0,7.0,24.5,10.0,75,Light rain shower,1240
2024-06-19 14:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,31.3,37.5,67,15.5,244,WSW,14.7,1005.0,0.97,100,0,7.0,24.5,9.0,52,Patchy light rain,1180
2024-06-19 15:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,31.5,37.7,66,16.6,241,WSW,15.9,1004.0,0.58,100,0,7.0,24.4,10.0,68,Light rain shower,1240
