timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2024-01-31 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.0,27.2,82,32.8,89,E,29.0,1015.0,0.0,0,0,0.0,21.7,10.0,20,Clear,1000
2024-01-31 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.1,27.2,80,30.6,88,E,27.4,1014.0,0.0,0,0,0.0,21.5,10.0,24,Clear,1000
2024-01-31 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.9,27.0,80,29.2,85,E,26.4,1014.0,0.0,0,0,0.0,21.3,10.0,29,Partly cloudy,1003
2024-01-31 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.7,26.7,81,27.0,83,E,24.7,1013.0,0.0,0,0,0.0,21.2,10.0,31,Partly cloudy,1003
2024-01-31 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.3,26.4,82,25.2,81,E,23.6,1013.0,0.0,0,0,0.0,21.1,10.0,30,Partly cloudy,1003
2024-01-31 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.2,26.2,83,23.8,84,E,22.3,1014.0,0.0,0,0,0.0,21.0,10.0,45,Partly cloudy,1003
2024-01-31 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.0,26.1,84,24.8,85,E,23.4,1014.0,0.0,0,0,0.0,21.1,10.0,46,Partly cloudy,1003
2024-01-31 07:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.3,26.4,82,23.8,78,ENE,21.0,1015.0,0.0,0,0,6.0,21.1,10.0,41,Partly cloudy,1003
2024-01-31 08:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.1,27.1,78,23.0,74,ENE,19.0,1016.0,0.0,45,0,7.0,21.1,10.0,49,Partly cloudy,1003
2024-01-31 09:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.2,28.3,74,22.7,74,ENE,18.2,1016.0,0.0,0,0,7.0,21.1,10.0,47,Partly cloudy,1003
2024-01-31 10:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.0,29.2,70,21.6,82,E,17.3,1016.0,0.0,0,0,7.0,21.1,10.0,42,Partly cloudy,1003
2024-01-31 11:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.4,29.8,69,21.2,92,E,17.2,1016.0,0.0,0,0,7.0,21.2,10.0,41,Partly cloudy,1003
2024-01-31 12:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.5,29.9,69,23.8,102,ESE,20.4,1015.0,0.0,0,0,7.0,21.2,10.0,26,Partly cloudy,1003
