timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2024-11-16 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.4,29.8,85,16.2,90,E,14.9,1009.0,0.0,45,0,0.0,23.8,10.0,23,Clear,1000
2024-11-16 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.3,29.7,85,16.2,92,E,14.9,1009.0,0.0,45,0,0.0,23.7,10.0,32,Partly cloudy,1003
2024-11-16 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.3,29.6,85,16.6,85,E,15.2,1008.0,0.0,0,0,0.0,23.7,10.0,43,Partly cloudy,1003
2024-11-16 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.2,29.4,85,15.8,79,E,14.6,1008.0,0.0,0,0,0.0,23.6,10.0,38,Partly cloudy,1003
2024-11-16 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.1,29.2,85,14.8,74,ENE,13.6,1008.0,0.0,0,0,0.0,23.4,10.0,24,Clear,1000
2024-11-16 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.0,29.0,85,15.1,71,ENE,14.0,1009.0,0.0,0,0,0.0,23.3,10.0,44,Partly cloudy,1003
2024-11-16 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.0,29.0,84,15.1,78,ENE,14.0,1010.0,0.0,0,0,7.0,23.2,10.0,21,Sunny,1000
2024-11-16 07:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.6,29.8,82,16.2,78,ENE,13.8,1011.0,0.0,0,0,7.0,23.2,10.0,20,Sunny,1000
2024-11-16 08:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.3,30.6,78,16.2,79,E,13.0,1011.0,0.0,0,0,7.0,23.1,10.0,11,Sunny,1000
2024-11-16 09:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.8,31.2,75,15.1,78,ENE,12.0,1011.0,0.0,0,0,7.0,23.0,10.0,22,Sunny,1000
2024-11-16 10:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.2,31.8,73,12.2,74,ENE,9.5,1011.0,0.0,0,0,7.0,23.0,10.0,23,Sunny,1000
2024-11-16 11:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.6,32.3,72,8.6,86,E,6.6,1010.0,0.0,0,0,7.0,23.0,10.0,11,Sunny,1000
2024-11-16 12:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.7,32.6,72,7.6,109,ESE,5.7,1009.0,0.01,45,0,6.0,23.2,10.0,77,Patchy rain possible,1063
