timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2024-11-06 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.2,30.4,78,14.0,86,E,13.2,1011.0,0.0,0,0,0.0,23.0,10.0,30,Partly cloudy,1003
2024-11-06 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.0,30.1,79,13.0,80,E,12.1,1010.0,0.09,100,0,0.0,23.0,10.0,83,Patchy rain possible,1063
2024-11-06 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.6,29.7,81,12.2,67,ENE,11.4,1010.0,0.08,45,0,0.0,23.1,10.0,79,Patchy rain possible,1063
2024-11-06 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.1,29.1,84,11.9,34,NE,10.9,1009.0,0.0,0,0,0.0,23.2,10.0,35,Partly cloudy,1003
2024-11-06 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.5,28.4,87,16.2,1,N,14.7,1010.0,0.0,0,0,0.0,23.2,10.0,24,Clear,1000
2024-11-06 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.9,27.6,90,19.1,352,N,17.1,1010.0,0.0,0,0,0.0,23.1,10.0,31,Partly cloudy,1003
2024-11-06 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.8,27.3,88,17.6,356,N,16.0,1011.0,0.0,0,0,6.0,22.7,10.0,22,Sunny,1000
2024-11-06 07:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.3,27.9,86,15.8,357,N,13.6,1011.0,0.0,0,0,7.0,22.7,10.0,16,Sunny,1000
2024-11-06 08:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.0,28.8,82,13.3,350,N,10.8,1012.0,0.0,0,0,7.0,22.7,10.0,23,Sunny,1000
2024-11-06 09:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.9,29.9,78,11.2,342,NNW,8.9,1012.0,0.0,0,0,7.0,22.7,10.0,13,Sunny,1000
2024-11-06 10:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.9,31.1,73,8.6,341,NNW,6.7,1012.0,0.0,0,0,7.0,22.7,10.0,12,Sunny,1000
2024-11-06 11:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.7,32.0,69,4.7,337,NNW,3.6,1011.0,0.0,0,0,7.0,22.5,10.0,14,Sunny,1000
2024-11-06 12:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,29.1,32.5,67,0.7,191,SSW,0.6,1010.0,0.3,100,0,6.0,22.4,10.0,85,Patchy rain possible,1063
2024-11-06 13:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.7,32.3,70,5.4,141,SE,4.5,1010.0,0.42,100,0,6.0,22.7,9.0,74,Patchy rain possible,1063
2024-11-06 14:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.7,32.4,71,8.3,135,SE,6.8,1009.0,0.08,45,0,6.0,22.9,10.0,82,Patchy rain possible,1063
2024-11-06 15:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.8,32.5,70,9.0,143,SE,7.3,1008.0,0.05,45,0,6.0,22.9,10.0,72,Patchy rain possible,1063
2024-11-06 16:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,28.5,32.3,74,11.5,129,SE,9.8,1009.0,0.14,100,0,6.0,23.3,10.0,85,Patchy rain possible,1063
2024-11-06 17:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.9,31.6,76,14.0,123,ESE,12.7,1009.0,0.0,0,0,7.0,23.4,10.0,13,Sunny,1000
2024-11-06 18:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.4,30.7,78,14.0,120,ESE,13.4,1010.0,0.0,0,0,0.0,23.2,10.0,25,Partly cloudy,1003
2024-11-06 19:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.2,30.5,79,13.0,118,ESE,12.4,1010.0,0.18,100,0,0.0,23.2,9.0,86,Patchy rain possible,1063
2024-11-06 20:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.2,30.6,79,11.2,119,ESE,10.6,1011.0,0.12,100,0,0.0,23.3,10.0,78,Patchy rain possible,1063
2024-11-06 21:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.2,30.5,79,9.0,120,ESE,8.6,1011.0,0.26,100,0,0.0,23.3,9.0,81,Patchy rain possible,1063
2024-11-06 22:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.1,30.4,79,6.1,108,ESE,5.8,1011.0,0.11,100,0,0.0,23.3,10.0,89,Patchy rain possible,1063
2024-11-06 23:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.6,29.6,81,3.6,64,ENE,3.7,1011.0,2.48,100,0,0.0,23.0,9.0,84,Patchy rain possible,1063
2024-11-07 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.6,29.6,81,6.8,15,NNE,7.4,1011.0,0.85,100,0,0.0,23.0,9.0,87,Patchy rain possible,1063
2024-11-07 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.3,29.2,82,9.7,27,NNE,10.4,1010.0,1.26,100,0,0.0,23.0,10.0,52,Light rain shower,1240
2024-11-07 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.1,28.9,82,10.1,19,NNE,10.3,1010.0,0.85,100,0,0.0,22.8,10.0,76,Light rain shower,1240
2024-11-07 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.9,28.6,83,10.4,357,N,10.5,1010.0,0.69,100,0,0.0,22.7,10.0,72,Light rain shower,1240
2024-11-07 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.6,28.3,85,10.4,343,NNW,10.7,1010.0,1.16,100,0,0.0,22.8,10.0,72,Light rain shower,1240
2024-11-07 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.7,28.4,83,10.4,339,NNW,10.3,1010.0,0.96,100,0,0.0,22.7,10.0,83,Light rain shower,1240
2024-11-07 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.6,28.3,84,11.5,356,N,13.0,1011.0,0.73,100,0,6.0,22.8,9.0,89,Patchy rain possible,1063
