timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2025-01-30 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,22.7,24.9,75,8.3,17,NNE,8.0,1013.0,0.0,0,0,0.0,18.1,10.0,3,Clear,1000
2025-01-30 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,22.4,24.7,76,8.6,346,NNW,8.4,1012.0,0.0,0,0,0.0,18.0,10.0,4,Clear,1000
2025-01-30 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,22.3,24.7,75,9.0,356,N,8.7,1012.0,0.0,0,0,0.0,17.8,10.0,6,Clear,1000
2025-01-30 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,22.0,22.0,77,9.7,3,N,9.4,1011.0,0.0,0,0,0.0,17.7,10.0,7,Clear,1000
2025-01-30 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,21.9,21.9,77,11.9,11,NNE,11.2,1011.0,0.0,0,0,0.0,17.7,10.0,5,Clear,1000
2025-01-30 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,21.6,21.6,77,11.5,6,N,11.0,1012.0,0.0,0,0,0.0,17.4,10.0,4,Clear,1000
2025-01-30 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,21.5,21.5,77,11.5,353,N,11.1,1012.0,0.0,0,0,0.0,17.2,10.0,3,Clear,1000
2025-01-30 07:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,21.6,21.7,76,10.4,345,NNW,9.5,1013.0,0.0,0,0,5.0,17.2,10.0,93,Overcast,1009
2025-01-30 08:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,22.4,24.7,73,10.1,339,NNW,8.2,1014.0,0.0,0,0,5.0,17.3,10.0,97,Overcast,1009
2025-01-30 09:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,23.2,25.1,69,8.6,330,NNW,6.8,1014.0,0.0,0,0,5.0,17.2,10.0,100,Overcast,1009
2025-01-30 10:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,23.9,25.5,67,3.2,344,NNW,2.6,1014.0,0.0,0,0,5.0,17.4,10.0,86,Cloudy,1006
2025-01-30 11:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.5,25.9,65,1.8,150,SSE,1.4,1014.0,0.0,0,0,6.0,17.4,10.0,32,Partly cloudy,1003
2025-01-30 12:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.8,26.2,63,4.7,176,S,3.6,1012.0,0.0,0,0,6.0,17.5,10.0,11,Sunny,1000
2025-01-30 13:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.1,26.4,63,9.4,180,S,7.4,1011.0,0.0,0,0,7.0,17.5,10.0,0,Sunny,1000
2025-01-30 14:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.2,26.5,63,11.9,171,S,9.6,1010.0,0.0,0,0,7.0,17.5,10.0,1,Sunny,1000
2025-01-30 15:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.9,26.3,65,14.0,167,SSE,11.4,1009.0,0.0,0,0,6.0,17.9,10.0,6,Sunny,1000
2025-01-30 16:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.5,26.1,68,15.1,157,SSE,12.5,1009.0,0.0,0,0,6.0,18.3,10.0,3,Sunny,1000
2025-01-30 17:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.3,25.9,70,12.2,150,SSE,10.4,1009.0,0.0,0,0,6.0,18.4,10.0,4,Sunny,1000
2025-01-30 18:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,23.9,25.7,72,16.6,131,SE,14.8,1010.0,0.0,0,0,0.0,18.5,10.0,4,Clear,1000
2025-01-30 19:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,23.6,25.4,72,17.3,114,ESE,15.6,1011.0,0.0,0,0,0.0,18.4,10.0,3,Clear,1000
2025-01-30 20:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,23.6,25.4,73,16.6,107,ESE,15.2,1011.0,0.0,0,0,0.0,18.5,10.0,4,Clear,1000
2025-01-30 21:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,23.5,25.4,76,17.6,104,ESE,16.5,1011.0,0.0,0,0,0.0,19.0,10.0,4,Clear,1000
2025-01-30 22:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,23.4,25.3,75,11.9,113,ESE,11.2,1012.0,0.0,0,0,0.0,18.7,10.0,4,Clear,1000
2025-01-30 23:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,23.3,25.2,76,9.7,112,ESE,9.2,1011.0,0.0,0,0,0.0,18.9,10.0,5,Clear,1000
