timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2025-02-22 00:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.0,27.4,84,19.1,69,ENE,18.0,1013.0,0.0,0,0,0.0,22.2,10.0,19,Clear,1000
2025-02-22 01:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.9,27.2,84,17.6,59,ENE,17.4,1012.0,0.0,0,0,0.0,22.0,10.0,27,Partly cloudy,1003
2025-02-22 02:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.9,27.1,83,15.5,67,ENE,15.4,1011.0,0.0,0,0,0.0,21.9,10.0,31,Partly cloudy,1003
2025-02-22 03:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.9,27.1,83,14.8,84,E,14.2,1011.0,0.0,0,0,0.0,21.8,10.0,47,Partly cloudy,1003
2025-02-22 04:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.9,27.1,83,15.8,85,E,14.7,1011.0,0.0,0,0,0.0,21.8,10.0,49,Partly cloudy,1003
2025-02-22 05:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.8,27.0,83,13.3,79,E,12.3,1011.0,0.0,0,0,0.0,21.7,10.0,47,Partly cloudy,1003
2025-02-22 06:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,24.7,26.9,83,11.2,68,ENE,10.4,1012.0,0.0,0,0,0.0,21.6,10.0,47,Partly cloudy,1003
2025-02-22 07:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.0,27.2,82,11.2,68,ENE,9.8,1012.0,0.0,0,0,7.0,21.6,10.0,56,Partly cloudy,1003
2025-02-22 08:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.4,27.7,79,9.4,55,NE,7.8,1013.0,0.0,0,0,6.0,21.6,10.0,83,Cloudy,1006
2025-02-22 09:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.9,28.2,77,8.6,42,NE,7.1,1014.0,0.0,0,0,6.0,21.5,10.0,78,Cloudy,1006
2025-02-22 10:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.6,29.0,73,7.2,44,NE,5.7,1014.0,0.0,0,0,7.0,21.5,10.0,52,Partly cloudy,1003
2025-02-22 11:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.2,29.7,71,9.7,85,E,7.4,1013.0,0.0,0,0,7.0,21.5,10.0,45,Partly cloudy,1003
2025-02-22 12:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.6,30.1,70,13.7,102,ESE,10.2,1012.0,0.0,0,0,6.0,21.6,10.0,97,Overcast,1009
2025-02-22 13:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.3,29.9,72,17.3,108,ESE,13.8,1011.0,0.0,0,0,6.0,21.8,10.0,91,Overcast,1009
2025-02-22 14:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.2,30.0,74,22.3,107,ESE,18.4,1010.0,0.0,0,0,6.0,22.2,10.0,87,Cloudy,1006
2025-02-22 15:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,27.1,30.0,76,29.2,97,E,25.3,1010.0,0.1,100,0,6.0,22.6,10.0,91,Patchy rain possible,1063
2025-02-22 16:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.6,29.4,79,32.8,84,E,28.8,1010.0,0.16,100,0,6.0,22.6,10.0,58,Light rain shower,1240
2025-02-22 17:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.3,29.0,79,35.6,81,E,31.9,1010.0,0.2,100,0,6.0,22.5,2.0,100,Light drizzle,1153
2025-02-22 18:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.2,28.8,80,38.5,80,E,35.1,1011.0,0.14,100,0,6.0,22.4,10.0,63,Patchy rain possible,1063
2025-02-22 19:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.2,28.8,79,38.5,79,E,35.2,1011.0,0.02,45,0,0.0,22.3,10.0,59,Patchy rain possible,1063
2025-02-22 20:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,26.1,28.7,80,35.6,79,E,32.4,1012.0,0.0,0,0,0.0,22.4,10.0,47,Partly cloudy,1003
2025-02-22 21:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.8,28.4,82,32.4,80,E,29.4,1013.0,0.0,0,0,0.0,22.5,10.0,37,Partly cloudy,1003
2025-02-22 22:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.7,28.2,83,32.4,82,E,29.1,1013.0,0.0,0,0,0.0,22.5,10.0,50,Partly cloudy,1003
2025-02-22 23:00,VTG,Sân bay Vũng Tàu,10.3725004196,107.0950012207,25.5,28.1,84,34.6,83,E,30.4,1013.0,0.0,0,0,0.0,22.6,10.0,59,Partly cloudy,1003
