timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2020-03-18 20:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,28.6,30.7,66,12.6,90,E,17.0,1012.0,0.0,0,0,0.0,17.1,10.0,10,Clear,1000
2020-03-18 21:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,27.6,29.8,73,11.5,94,E,16.6,1013.0,0.0,0,0,0.0,17.7,10.0,11,Clear,1000
2020-03-18 22:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,26.3,28.4,77,10.4,97,E,14.8,1013.0,0.0,0,0,0.0,18.1,10.0,8,Clear,1000
2020-03-18 23:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,25.1,27.0,81,9.4,100,E,12.6,1013.0,0.0,0,0,0.0,18.5,10.0,4,Clear,1000
2020-03-19 00:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,24.6,26.8,85,8.3,102,ESE,10.3,1013.0,0.0,0,0,0.0,19.2,10.0,1,Clear,1000
2020-03-19 01:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,23.0,25.2,87,7.9,103,ESE,7.7,1013.0,0.0,0,0,0.0,18.8,10.0,2,Clear,1000
2020-03-19 02:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,21.3,21.3,89,7.6,105,ESE,7.5,1013.0,0.0,0,0,0.0,18.5,10.0,3,Clear,1000
2020-03-19 03:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,21.1,21.1,91,7.2,106,ESE,7.4,1013.0,0.0,0,0,0.0,18.3,10.0,4,Clear,1000
2020-03-19 04:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,20.2,20.2,88,6.8,107,ESE,6.7,1013.0,0.0,0,0,0.0,18.1,10.0,3,Clear,1000
2020-03-19 05:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,20.7,20.7,85,6.5,108,ESE,6.0,1013.0,0.0,0,0,0.0,18.1,10.0,3,Clear,1000
2020-03-19 06:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,21.2,21.2,83,6.1,109,ESE,5.4,1014.0,0.0,0,0,6.0,18.1,10.0,3,Sunny,1000
2020-03-19 07:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,23.3,25.2,71,5.8,102,ESE,4.8,1014.0,0.0,0,0,6.0,18.0,10.0,3,Sunny,1000
2020-03-19 08:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,26.4,27.7,60,5.4,95,E,7.6,1014.0,0.0,0,0,7.0,17.7,10.0,3,Sunny,1000
2020-03-19 09:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,29.3,30.5,48,5.0,89,E,7.4,1014.0,0.0,0,0,7.0,17.2,10.0,3,Sunny,1000
2020-03-19 10:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,31.1,32.2,41,6.2,83,E,7.0,1013.0,0.0,0,0,8.0,16.4,10.0,4,Sunny,1000
2020-03-19 11:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,32.9,33.7,33,7.4,78,ENE,7.5,1012.0,0.0,0,0,8.0,15.3,10.0,5,Sunny,1000
2020-03-19 12:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,34.5,34.6,25,8.6,72,ENE,8.4,1012.0,0.0,0,0,8.0,14.2,10.0,6,Sunny,1000
