timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2020-03-26 00:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,23.0,25.1,83,9.4,101,ESE,12.5,1011.0,0.0,0,0,0.0,18.3,10.0,8,Clear,1000
2020-03-26 01:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,22.0,24.5,85,8.6,102,ESE,11.4,1011.0,0.0,0,0,0.0,18.3,10.0,9,Clear,1000
2020-03-26 02:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,22.1,24.6,87,7.9,104,ESE,8.4,1011.0,0.0,0,0,0.0,18.8,10.0,10,Clear,1000
2020-03-26 03:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,21.5,21.5,89,7.2,106,ESE,7.8,1011.0,0.0,0,0,0.0,18.8,10.0,11,Clear,1000
2020-03-26 04:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,20.8,20.8,87,6.5,102,ESE,9.2,1011.0,0.0,0,0,0.0,18.5,10.0,9,Clear,1000
2020-03-26 05:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,21.5,21.5,84,5.8,99,E,8.5,1011.0,0.0,0,0,0.0,18.6,10.0,8,Clear,1000
2020-03-26 06:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,22.2,24.6,81,5.0,96,E,7.9,1012.0,0.0,0,0,6.0,18.8,10.0,6,Sunny,1000
2020-03-26 07:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,24.2,26.0,70,4.4,92,E,8.6,1012.0,0.0,0,0,6.0,18.8,10.0,6,Sunny,1000
2020-03-26 08:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,27.0,28.5,59,3.8,89,E,8.8,1012.0,0.0,0,0,7.0,18.3,10.0,5,Sunny,1000
2020-03-26 09:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,29.9,31.3,48,3.2,85,E,8.3,1012.0,0.0,0,0,7.0,17.8,10.0,4,Sunny,1000
2020-03-26 10:00,BMV,Buon Ma Thuot Airport,12.66829968,108.12000275,32.0,33.6,40,4.2,81,E,7.7,1012.0,0.0,0,0,8.0,17.1,10.0,6,Sunny,1000
